Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Điền khuyết,8 - ___ = 6,,2,Số cần điền là 2 vì 8 - 2 = 6.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Trắc nghiệm,Kết quả của phép tính 7 - 6 là bao nhiêu?,1 | 11 | 6 | -2,1,Ta có: 7 - 6 = 1.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 13 + 9 = 22, đúng hay sai?",,Đúng,Phép tính chính xác là 13 + 9 = 22.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 9 + 10 là bao nhiêu?,16 | 24 | 19 | 29,19,Ta có: 9 + 10 = 19.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Điền khuyết,5 - ___ = 2,,3,Số cần điền là 3 vì 5 - 3 = 2.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Đúng/Sai,"Phép tính 5 - 5 = 0, đúng hay sai?",,Đúng,Phép tính chính xác là 5 - 5 = 0.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Kéo thả,8 - 2 = ___,6 | 7 | 5,6,Kéo số 6 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Chuỗi Quy luật,"19, 23, 27, ___, 35",,31,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 6 + 12 là bao nhiêu?,18 | 19 | 28 | 13,18,Ta có: 6 + 12 = 18.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Đúng/Sai,"Phép tính 6 - 2 = 5, đúng hay sai?",,Sai,Phép tính chính xác là 6 - 2 = 4.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 5 - 3 ___ 3 + 2",,<,5 - 3 = 2; 3 + 2 = 5. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Điền khuyết,3 - ___ = 1,,2,Số cần điền là 2 vì 3 - 2 = 1.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 10 - 5 ___ 6 + 10",,<,10 - 5 = 5; 6 + 10 = 16. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Kéo thả,10 + 18 = ___,28 | 29 | 27,28,Kéo số 28 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Điền khuyết,14 + ___ = 15,,1,Số cần điền là 1 vì 14 + 1 = 15.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Trắc nghiệm,Kết quả của phép tính 3 - 3 là bao nhiêu?,0 | 10 | 3 | -5,0,Ta có: 3 - 3 = 0.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Kéo thả,12 - 4 = ___,8 | 9 | 7,8,Kéo số 8 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,So sánh,"Điền dấu thích hợp (<, >, =): 5 + 10 ___ 3 + 14",,<,5 + 10 = 15; 3 + 14 = 17. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 4 + 5 là bao nhiêu?,9 | 10 | 19 | 6,9,Ta có: 4 + 5 = 9.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Đúng/Sai,"Phép tính 16 + 8 = 24, đúng hay sai?",,Đúng,Phép tính chính xác là 16 + 8 = 24.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Điền khuyết,6 + ___ = 16,,10,Số cần điền là 10 vì 6 + 10 = 16.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Chuỗi Quy luật,"14, 19, 24, ___, 34",,29,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Kéo thả,8 + 17 = ___,25 | 26 | 24,25,Kéo số 25 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Trắc nghiệm,Kết quả của phép tính 4 + 6 là bao nhiêu?,9 | 10 | 11 | 20,10,Ta có: 4 + 6 = 10.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Trắc nghiệm,Kết quả của phép tính 7 - 2 là bao nhiêu?,4 | 5 | 6 | 15,5,Ta có: 7 - 2 = 5.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Kéo thả,10 - 6 = ___,4 | 5 | 3,4,Kéo số 4 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Điền khuyết,1 + ___ = 2,,1,Số cần điền là 1 vì 1 + 1 = 2.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Đúng/Sai,"Phép tính 10 + 7 = 20, đúng hay sai?",,Sai,Phép tính chính xác là 10 + 7 = 17.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Chuỗi Quy luật,"13, 18, 23, ___, 33",,28,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Trắc nghiệm,Kết quả của phép tính 1 + 10 là bao nhiêu?,8 | 11 | 12 | 21,11,Ta có: 1 + 10 = 11.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Trắc nghiệm,Kết quả của phép tính 3 - 2 là bao nhiêu?,3 | 1 | 11 | -1,1,Ta có: 3 - 2 = 1.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Kéo thả,8 - 5 = ___,3 | 4 | 2,3,Kéo số 3 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Kéo thả,9 + 6 = ___,15 | 16 | 14,15,Kéo số 15 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Kéo thả,5 + 10 = ___,15 | 16 | 14,15,Kéo số 15 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Đúng/Sai,"Phép tính 1 + 8 = 11, đúng hay sai?",,Sai,Phép tính chính xác là 1 + 8 = 9.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Kéo thả,1 + 1 = ___,2 | 3 | 1,2,Kéo số 2 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Kéo thả,8 - 3 = ___,5 | 6 | 4,5,Kéo số 5 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",So sánh,"Điền dấu thích hợp (<, >, =): 10 - 4 ___ 7 + 1",,<,10 - 4 = 6; 7 + 1 = 8. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Điền khuyết,20 + ___ = 38,,18,Số cần điền là 18 vì 20 + 18 = 38.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Trắc nghiệm,Kết quả của phép tính 5 + 10 là bao nhiêu?,25 | 11 | 17 | 15,15,Ta có: 5 + 10 = 15.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Trắc nghiệm,Kết quả của phép tính 3 - 3 là bao nhiêu?,0 | 10 | 3 | -2,0,Ta có: 3 - 3 = 0.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Kéo thả,13 - 3 = ___,10 | 11 | 9,10,Kéo số 10 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Trắc nghiệm,Kết quả của phép tính 5 - 5 là bao nhiêu?,0 | 10 | 3 | -3,0,Ta có: 5 - 5 = 0.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Chuỗi Quy luật,"20, 24, 28, ___, 36",,32,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,So sánh,"Điền dấu thích hợp (<, >, =): 6 - 2 ___ 12 + 6",,<,6 - 2 = 4; 12 + 6 = 18. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Đúng/Sai,"Phép tính 1 + 7 = 8, đúng hay sai?",,Đúng,Phép tính chính xác là 1 + 7 = 8.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Trắc nghiệm,Kết quả của phép tính 18 + 6 là bao nhiêu?,24 | 34 | 29 | 22,24,Ta có: 18 + 6 = 24.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Đúng/Sai,"Phép tính 7 + 3 = 10, đúng hay sai?",,Đúng,Phép tính chính xác là 7 + 3 = 10.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,So sánh,"Điền dấu thích hợp (<, >, =): 5 - 3 ___ 2 + 10",,<,5 - 3 = 2; 2 + 10 = 12. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Đúng/Sai,"Phép tính 1 + 8 = 9, đúng hay sai?",,Đúng,Phép tính chính xác là 1 + 8 = 9.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Điền khuyết,6 - ___ = 3,,3,Số cần điền là 3 vì 6 - 3 = 3.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Kéo thả,10 + 2 = ___,12 | 13 | 11,12,Kéo số 12 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,So sánh,"Điền dấu thích hợp (<, >, =): 10 - 7 ___ 7 + 10",,<,10 - 7 = 3; 7 + 10 = 17. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Đúng/Sai,"Phép tính 15 - 1 = 19, đúng hay sai?",,Sai,Phép tính chính xác là 15 - 1 = 14.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Đúng/Sai,"Phép tính 10 - 9 = 5, đúng hay sai?",,Sai,Phép tính chính xác là 10 - 9 = 1.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Chuỗi Quy luật,"11, 13, 15, ___, 19",,17,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 5 - 1 là bao nhiêu?,4 | 5 | 14 | -1,4,Ta có: 5 - 1 = 4.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 9 - 4 là bao nhiêu?,4 | 7 | 5 | 15,5,Ta có: 9 - 4 = 5.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",So sánh,"Điền dấu thích hợp (<, >, =): 10 - 5 ___ 7 + 8",,<,10 - 5 = 5; 7 + 8 = 15. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Kéo thả,10 - 8 = ___,2 | 3 | 1,2,Kéo số 2 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Điền khuyết,9 - ___ = 3,,6,Số cần điền là 6 vì 9 - 6 = 3.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Kéo thả,2 + 5 = ___,7 | 8 | 6,7,Kéo số 7 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 9 + 5 = 17, đúng hay sai?",,Sai,Phép tính chính xác là 9 + 5 = 14.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Chuỗi Quy luật,"19, 22, 25, ___, 31",,28,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Điền khuyết,7 - ___ = 1,,6,Số cần điền là 6 vì 7 - 6 = 1.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 15 + 12 là bao nhiêu?,27 | 37 | 22 | 31,27,Ta có: 15 + 12 = 27.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Đúng/Sai,"Phép tính 1 + 2 = 3, đúng hay sai?",,Đúng,Phép tính chính xác là 1 + 2 = 3.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",So sánh,"Điền dấu thích hợp (<, >, =): 19 + 4 ___ 16 + 11",,<,19 + 4 = 23; 16 + 11 = 27. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Kéo thả,9 - 1 = ___,8 | 9 | 7,8,Kéo số 8 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Chuỗi Quy luật,"5, 8, 11, ___, 17",,14,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Kéo thả,17 - 15 = ___,2 | 3 | 1,2,Kéo số 2 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,So sánh,"Điền dấu thích hợp (<, >, =): 5 - 3 ___ 16 + 14",,<,5 - 3 = 2; 16 + 14 = 30. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Kéo thả,3 - 1 = ___,2 | 3 | 1,2,Kéo số 2 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Chuỗi Quy luật,"2, 5, 8, ___, 14",,11,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,So sánh,"Điền dấu thích hợp (<, >, =): 17 - 6 ___ 17 + 8",,<,17 - 6 = 11; 17 + 8 = 25. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Điền khuyết,10 - ___ = 5,,5,Số cần điền là 5 vì 10 - 5 = 5.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 6 + 6 = 12, đúng hay sai?",,Đúng,Phép tính chính xác là 6 + 6 = 12.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Đúng/Sai,"Phép tính 13 - 1 = 13, đúng hay sai?",,Sai,Phép tính chính xác là 13 - 1 = 12.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,So sánh,"Điền dấu thích hợp (<, >, =): 3 - 2 ___ 3 + 4",,<,3 - 2 = 1; 3 + 4 = 7. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Kéo thả,3 + 9 = ___,12 | 13 | 11,12,Kéo số 12 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Chuỗi Quy luật,"18, 22, 26, ___, 34",,30,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Chuỗi Quy luật,"4, 7, 10, ___, 16",,13,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,So sánh,"Điền dấu thích hợp (<, >, =): 9 - 1 ___ 1 + 10",,<,9 - 1 = 8; 1 + 10 = 11. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Điền khuyết,8 + ___ = 12,,4,Số cần điền là 4 vì 8 + 4 = 12.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Điền khuyết,9 + ___ = 13,,4,Số cần điền là 4 vì 9 + 4 = 13.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Điền khuyết,14 - ___ = 10,,4,Số cần điền là 4 vì 14 - 4 = 10.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Đúng/Sai,"Phép tính 6 - 2 = 4, đúng hay sai?",,Đúng,Phép tính chính xác là 6 - 2 = 4.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Điền khuyết,8 - ___ = 3,,5,Số cần điền là 5 vì 8 - 5 = 3.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Chuỗi Quy luật,"11, 14, 17, ___, 23",,20,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Đúng/Sai,"Phép tính 2 + 7 = 10, đúng hay sai?",,Sai,Phép tính chính xác là 2 + 7 = 9.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Điền khuyết,19 - ___ = 12,,7,Số cần điền là 7 vì 19 - 7 = 12.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Kéo thả,12 + 18 = ___,30 | 31 | 29,30,Kéo số 30 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Kéo thả,6 + 9 = ___,15 | 16 | 14,15,Kéo số 15 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Kéo thả,3 + 4 = ___,7 | 8 | 6,7,Kéo số 7 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Điền khuyết,4 + ___ = 5,,1,Số cần điền là 1 vì 4 + 1 = 5.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Điền khuyết,19 + ___ = 27,,8,Số cần điền là 8 vì 19 + 8 = 27.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Trắc nghiệm,Kết quả của phép tính 7 - 5 là bao nhiêu?,2 | 12 | -1 | 7,2,Ta có: 7 - 5 = 2.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Chuỗi Quy luật,"16, 21, 26, ___, 36",,31,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Kéo thả,10 + 2 = ___,12 | 13 | 11,12,Kéo số 12 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Đúng/Sai,"Phép tính 4 + 17 = 21, đúng hay sai?",,Đúng,Phép tính chính xác là 4 + 17 = 21.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Điền khuyết,10 + ___ = 16,,6,Số cần điền là 6 vì 10 + 6 = 16.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Kéo thả,2 + 10 = ___,12 | 13 | 11,12,Kéo số 12 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Chuỗi Quy luật,"20, 25, 30, ___, 40",,35,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Đúng/Sai,"Phép tính 7 - 1 = 6, đúng hay sai?",,Đúng,Phép tính chính xác là 7 - 1 = 6.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Điền khuyết,10 + ___ = 11,,1,Số cần điền là 1 vì 10 + 1 = 11.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Kéo thả,10 - 9 = ___,1 | 2 | 0,1,Kéo số 1 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 19 - 12 là bao nhiêu?,17 | 2 | 12 | 7,7,Ta có: 19 - 12 = 7.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Đúng/Sai,"Phép tính 8 + 4 = 12, đúng hay sai?",,Đúng,Phép tính chính xác là 8 + 4 = 12.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,So sánh,"Điền dấu thích hợp (<, >, =): 9 - 7 ___ 5 + 3",,<,9 - 7 = 2; 5 + 3 = 8. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Chuỗi Quy luật,"14, 17, 20, ___, 26",,23,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Điền khuyết,6 + ___ = 12,,6,Số cần điền là 6 vì 6 + 6 = 12.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Kéo thả,5 + 9 = ___,14 | 15 | 13,14,Kéo số 14 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 10 + 8 = 19, đúng hay sai?",,Sai,Phép tính chính xác là 10 + 8 = 18.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 2 + 11 ___ 19 + 17",,<,2 + 11 = 13; 19 + 17 = 36. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Trắc nghiệm,Kết quả của phép tính 4 - 1 là bao nhiêu?,3 | 4 | 13 | -1,3,Ta có: 4 - 1 = 3.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Kéo thả,15 - 1 = ___,14 | 15 | 13,14,Kéo số 14 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",So sánh,"Điền dấu thích hợp (<, >, =): 14 - 12 ___ 15 + 13",,<,14 - 12 = 2; 15 + 13 = 28. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Điền khuyết,13 - ___ = 2,,11,Số cần điền là 11 vì 13 - 11 = 2.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Điền khuyết,6 - ___ = 5,,1,Số cần điền là 1 vì 6 - 1 = 5.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Điền khuyết,13 + ___ = 33,,20,Số cần điền là 20 vì 13 + 20 = 33.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Kéo thả,10 + 10 = ___,20 | 21 | 19,20,Kéo số 20 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Chuỗi Quy luật,"4, 8, 12, ___, 20",,16,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,So sánh,"Điền dấu thích hợp (<, >, =): 7 - 4 ___ 10 + 16",,<,7 - 4 = 3; 10 + 16 = 26. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Kéo thả,17 - 11 = ___,6 | 7 | 5,6,Kéo số 6 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Kéo thả,11 - 1 = ___,10 | 11 | 9,10,Kéo số 10 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Đúng/Sai,"Phép tính 10 - 8 = 2, đúng hay sai?",,Đúng,Phép tính chính xác là 10 - 8 = 2.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Đúng/Sai,"Phép tính 20 - 12 = 8, đúng hay sai?",,Đúng,Phép tính chính xác là 20 - 12 = 8.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,So sánh,"Điền dấu thích hợp (<, >, =): 1 + 20 ___ 7 + 16",,<,1 + 20 = 21; 7 + 16 = 23. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Đúng/Sai,"Phép tính 9 - 6 = 3, đúng hay sai?",,Đúng,Phép tính chính xác là 9 - 6 = 3.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Chuỗi Quy luật,"19, 22, 25, ___, 31",,28,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Trắc nghiệm,Kết quả của phép tính 8 + 9 là bao nhiêu?,17 | 27 | 20 | 14,17,Ta có: 8 + 9 = 17.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Kéo thả,7 - 2 = ___,5 | 6 | 4,5,Kéo số 5 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Chuỗi Quy luật,"12, 15, 18, ___, 24",,21,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Trắc nghiệm,Kết quả của phép tính 10 - 7 là bao nhiêu?,3 | 4 | 13 | -2,3,Ta có: 10 - 7 = 3.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,So sánh,"Điền dấu thích hợp (<, >, =): 4 - 3 ___ 9 + 7",,<,4 - 3 = 1; 9 + 7 = 16. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Đúng/Sai,"Phép tính 20 - 2 = 19, đúng hay sai?",,Sai,Phép tính chính xác là 20 - 2 = 18.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Chuỗi Quy luật,"17, 20, 23, ___, 29",,26,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Kéo thả,20 - 14 = ___,6 | 7 | 5,6,Kéo số 6 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Đúng/Sai,"Phép tính 19 - 1 = 21, đúng hay sai?",,Sai,Phép tính chính xác là 19 - 1 = 18.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Đúng/Sai,"Phép tính 6 - 1 = 9, đúng hay sai?",,Sai,Phép tính chính xác là 6 - 1 = 5.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Đúng/Sai,"Phép tính 4 + 19 = 24, đúng hay sai?",,Sai,Phép tính chính xác là 4 + 19 = 23.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 4 + 9 là bao nhiêu?,8 | 16 | 13 | 23,13,Ta có: 4 + 9 = 13.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Chuỗi Quy luật,"8, 12, 16, ___, 24",,20,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Chuỗi Quy luật,"11, 13, 15, ___, 19",,17,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Điền khuyết,20 - ___ = 12,,8,Số cần điền là 8 vì 20 - 8 = 12.
