Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sách vở'?,thầy cô | lười biếng | độc ác | phá hoại,thầy cô,'thầy cô' và 'sách vở' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Kéo thả,Kéo từ 'cha mẹ' vào ô thích hợp: Em rất yêu ___ của mình.,cha mẹ | cục đá | bão táp,cha mẹ,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Đúng/Sai,"Từ 'anh chị em' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Đúng/Sai,"Từ 'con người' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Kéo thả,Kéo từ 'ông bà' vào ô thích hợp: Em rất yêu ___ của mình.,ông bà | cục đá | bão táp,ông bà,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Đúng/Sai,"Từ 'bầu trời' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Kéo thả,Kéo từ 'quê hương' vào ô thích hợp: Em rất yêu ___ của mình.,quê hương | cục đá | bão táp,quê hương,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, chim chóc rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Trắc nghiệm,Câu tục ngữ 'Lá lành đùm lá rách' khuyên chúng ta điều gì?,"Yêu thương, giúp đỡ lẫn nhau | Lười biếng | Ích kỷ | Vô ơn","Yêu thương, giúp đỡ lẫn nhau","Ý nghĩa: Yêu thương, giúp đỡ lẫn nhau."
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 4,Tiếng Việt,Học kỳ 2,6. Uống nước nhớ nguồn,Trắc nghiệm,Từ nào đồng nghĩa với từ 'tự hào'?,bảo vệ | lười biếng | độc ác | phá hoại,bảo vệ,'bảo vệ' và 'tự hào' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Đúng/Sai,"Từ 'cha mẹ' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, học tập rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Kéo thả,Kéo từ 'bảo vệ' vào ô thích hợp: Em rất yêu ___ của mình.,bảo vệ | cục đá | bão táp,bảo vệ,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Trắc nghiệm,Từ nào đồng nghĩa với từ 'phát triển'?,tự hào | lười biếng | độc ác | phá hoại,tự hào,'tự hào' và 'phát triển' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Trắc nghiệm,Từ nào đồng nghĩa với từ 'truyền thống'?,văn hóa | lười biếng | độc ác | phá hoại,văn hóa,'văn hóa' và 'truyền thống' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Đúng/Sai,"Từ 'đất nước' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Kéo thả,Kéo từ 'mặt trời' vào ô thích hợp: Em rất yêu ___ của mình.,mặt trời | cục đá | bão táp,mặt trời,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 2,6. Uống nước nhớ nguồn,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bảo vệ'?,phát triển | lười biếng | độc ác | phá hoại,phát triển,'phát triển' và 'bảo vệ' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Trắc nghiệm,Từ nào đồng nghĩa với từ 'văn hóa'?,con người | lười biếng | độc ác | phá hoại,con người,'con người' và 'văn hóa' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Trắc nghiệm,Câu tục ngữ 'Uống nước nhớ nguồn' khuyên chúng ta điều gì?,Biết ơn người đi trước | Lười biếng | Ích kỷ | Vô ơn,Biết ơn người đi trước,Ý nghĩa: Biết ơn người đi trước.
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Kéo thả,Kéo từ 'đất nước' vào ô thích hợp: Em rất yêu ___ của mình.,đất nước | cục đá | bão táp,đất nước,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 2,6. Uống nước nhớ nguồn,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 4,Tiếng Việt,Học kỳ 2,6. Uống nước nhớ nguồn,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Trắc nghiệm,Từ nào đồng nghĩa với từ 'văn hóa'?,con người | lười biếng | độc ác | phá hoại,con người,'con người' và 'văn hóa' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bạn bè'?,sách vở | lười biếng | độc ác | phá hoại,sách vở,'sách vở' và 'bạn bè' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, thầy cô rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Kéo thả,Kéo từ 'tự hào' vào ô thích hợp: Em rất yêu ___ của mình.,tự hào | cục đá | bão táp,tự hào,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, đất nước rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 4,Tiếng Việt,Học kỳ 2,6. Uống nước nhớ nguồn,Trắc nghiệm,Câu tục ngữ 'Uống nước nhớ nguồn' khuyên chúng ta điều gì?,Biết ơn người đi trước | Lười biếng | Ích kỷ | Vô ơn,Biết ơn người đi trước,Ý nghĩa: Biết ơn người đi trước.
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, tiến bộ rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, mát mẻ rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Trắc nghiệm,Từ nào đồng nghĩa với từ 'chăm sóc'?,đùm bọc | lười biếng | độc ác | phá hoại,đùm bọc,'đùm bọc' và 'chăm sóc' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, núi non rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, cây xanh rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Trắc nghiệm,Từ nào đồng nghĩa với từ 'con người'?,truyền thống | lười biếng | độc ác | phá hoại,truyền thống,'truyền thống' và 'con người' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Kéo thả,Kéo từ 'đất nước' vào ô thích hợp: Em rất yêu ___ của mình.,đất nước | cục đá | bão táp,đất nước,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Đúng/Sai,"Từ 'học tập' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Đúng/Sai,"Từ 'quê hương' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Trắc nghiệm,Từ nào đồng nghĩa với từ 'biển cả'?,núi non | lười biếng | độc ác | phá hoại,núi non,'núi non' và 'biển cả' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Đúng/Sai,"Từ 'lịch sử' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Trắc nghiệm,Từ nào đồng nghĩa với từ 'tổ ấm'?,ngôi nhà chung | lười biếng | độc ác | phá hoại,ngôi nhà chung,'ngôi nhà chung' và 'tổ ấm' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, mặt trời rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Kéo thả,Kéo từ 'con người' vào ô thích hợp: Em rất yêu ___ của mình.,con người | cục đá | bão táp,con người,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Kéo thả,Kéo từ 'yêu thương' vào ô thích hợp: Em rất yêu ___ của mình.,yêu thương | cục đá | bão táp,yêu thương,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Đúng/Sai,"Từ 'văn hóa' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Trắc nghiệm,Từ nào đồng nghĩa với từ 'chăm sóc'?,đùm bọc | lười biếng | độc ác | phá hoại,đùm bọc,'đùm bọc' và 'chăm sóc' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, anh chị em rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, con người rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Trắc nghiệm,Từ nào đồng nghĩa với từ 'phát triển'?,tự hào | lười biếng | độc ác | phá hoại,tự hào,'tự hào' và 'phát triển' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Đúng/Sai,"Từ 'lớp học' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, mát mẻ rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Đúng/Sai,"Từ 'quê hương' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Trắc nghiệm,Câu tục ngữ 'Lá lành đùm lá rách' khuyên chúng ta điều gì?,"Yêu thương, giúp đỡ lẫn nhau | Lười biếng | Ích kỷ | Vô ơn","Yêu thương, giúp đỡ lẫn nhau","Ý nghĩa: Yêu thương, giúp đỡ lẫn nhau."
Lớp 4,Tiếng Việt,Học kỳ 2,8. Vì một thế giới bình yên,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 4,Tiếng Việt,Học kỳ 2,6. Uống nước nhớ nguồn,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Kéo thả,Kéo từ 'núi non' vào ô thích hợp: Em rất yêu ___ của mình.,núi non | cục đá | bão táp,núi non,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Trắc nghiệm,Từ nào đồng nghĩa với từ 'núi non'?,mặt trời | lười biếng | độc ác | phá hoại,mặt trời,'mặt trời' và 'núi non' có nghĩa gần giống nhau.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 4,Tiếng Việt,Học kỳ 1,4. Chắp cánh ước mơ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 4,Tiếng Việt,Học kỳ 2,5. Sống để yêu thương,Kéo thả,Kéo từ 'đất nước' vào ô thích hợp: Em rất yêu ___ của mình.,đất nước | cục đá | bão táp,đất nước,Phù hợp ngữ cảnh.
Lớp 4,Tiếng Việt,Học kỳ 1,2. Trải nghiệm và khám phá,Trắc nghiệm,Câu tục ngữ 'Uống nước nhớ nguồn' khuyên chúng ta điều gì?,Biết ơn người đi trước | Lười biếng | Ích kỷ | Vô ơn,Biết ơn người đi trước,Ý nghĩa: Biết ơn người đi trước.
Lớp 4,Tiếng Việt,Học kỳ 2,6. Uống nước nhớ nguồn,Đúng/Sai,"Từ 'con người' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 4,Tiếng Việt,Học kỳ 1,3. Niềm vui sáng tạo,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, anh chị em rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 4,Tiếng Việt,Học kỳ 1,1. Mỗi người một vẻ,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 4,Tiếng Việt,Học kỳ 2,7. Quê hương trong tôi,Trắc nghiệm,Từ nào đồng nghĩa với từ 'tự hào'?,bảo vệ | lười biếng | độc ác | phá hoại,bảo vệ,'bảo vệ' và 'tự hào' có nghĩa gần giống nhau.
