Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 17829 + 16607 ___ 18286 + 15956",,>,17829 + 16607 = 34436; 18286 + 15956 = 34242. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,619 - 503 = ___,116 | 117 | 115,116,Kéo số 116 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Điền khuyết,9816 + ___ = 16687,,6871,Số cần điền là 6871 vì 9816 + 6871 = 16687.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Trắc nghiệm,Kết quả của phép tính 11509 + 12716 là bao nhiêu?,24225 | 24235 | 24229 | 24223,24225,Ta có: 11509 + 12716 = 24225.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Chuỗi Quy luật,"7, 12, 17, ___, 27",,22,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 4054 + 9336 ___ 2236 + 881",,>,4054 + 9336 = 13390; 2236 + 881 = 3117. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Trắc nghiệm,Kết quả của phép tính 4392 - 351 là bao nhiêu?,4041 | 4043 | 4036 | 4051,4041,Ta có: 4392 - 351 = 4041.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Trắc nghiệm,Kết quả của phép tính 9502 + 3395 là bao nhiêu?,12896 | 12897 | 12898 | 12907,12897,Ta có: 9502 + 3395 = 12897.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,So sánh,"Điền dấu thích hợp (<, >, =): 2168 + 8680 ___ 3377 + 2455",,>,2168 + 8680 = 10848; 3377 + 2455 = 5832. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 6087 - 890 = 5200, đúng hay sai?",,Sai,Phép tính chính xác là 6087 - 890 = 5197.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,15957 - 2662 = ___,13295 | 13296 | 13294,13295,Kéo số 13295 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Chuỗi Quy luật,"6, 8, 10, ___, 14",,12,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Chuỗi Quy luật,"13, 17, 21, ___, 29",,25,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 7532 + 3629 ___ 7839 + 9774",,<,7532 + 3629 = 11161; 7839 + 9774 = 17613. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,9971 - 941 = ___,9030 | 9031 | 9029,9030,Kéo số 9030 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Chuỗi Quy luật,"15, 19, 23, ___, 31",,27,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Đúng/Sai,"Phép tính 5360 - 2969 = 2391, đúng hay sai?",,Đúng,Phép tính chính xác là 5360 - 2969 = 2391.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 10176 - 6387 = 3789, đúng hay sai?",,Đúng,Phép tính chính xác là 10176 - 6387 = 3789.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Kéo thả,8095 + 7237 = ___,15332 | 15333 | 15331,15332,Kéo số 15332 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 9283 - 8913 ___ 18452 + 8283",,<,9283 - 8913 = 370; 18452 + 8283 = 26735. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Điền khuyết,18 + ___ = 14874,,14856,Số cần điền là 14856 vì 18 + 14856 = 14874.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Kéo thả,8758 - 1231 = ___,7527 | 7528 | 7526,7527,Kéo số 7527 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Điền khuyết,7521 - ___ = 6576,,945,Số cần điền là 945 vì 7521 - 945 = 6576.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Kéo thả,8672 + 5121 = ___,13793 | 13794 | 13792,13793,Kéo số 13793 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Đúng/Sai,"Phép tính 15518 - 5353 = 10169, đúng hay sai?",,Sai,Phép tính chính xác là 15518 - 5353 = 10165.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Chuỗi Quy luật,"9, 13, 17, ___, 25",,21,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,So sánh,"Điền dấu thích hợp (<, >, =): 17621 - 3019 ___ 15942 + 4845",,<,17621 - 3019 = 14602; 15942 + 4845 = 20787. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Đúng/Sai,"Phép tính 4583 - 3956 = 627, đúng hay sai?",,Đúng,Phép tính chính xác là 4583 - 3956 = 627.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 9139 - 8829 là bao nhiêu?,320 | 313 | 306 | 310,310,Ta có: 9139 - 8829 = 310.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 8860 - 7048 là bao nhiêu?,1817 | 1809 | 1812 | 1822,1812,Ta có: 8860 - 7048 = 1812.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Chuỗi Quy luật,"7, 12, 17, ___, 27",,22,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 8589 + 11546 = 20135, đúng hay sai?",,Đúng,Phép tính chính xác là 8589 + 11546 = 20135.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Điền khuyết,6862 + ___ = 11200,,4338,Số cần điền là 4338 vì 6862 + 4338 = 11200.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Chuỗi Quy luật,"13, 15, 17, ___, 21",,19,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Kéo thả,4589 - 3164 = ___,1425 | 1426 | 1424,1425,Kéo số 1425 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Điền khuyết,16692 - ___ = 13660,,3032,Số cần điền là 3032 vì 16692 - 3032 = 13660.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Đúng/Sai,"Phép tính 18474 - 7160 = 11314, đúng hay sai?",,Đúng,Phép tính chính xác là 18474 - 7160 = 11314.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 17062 + 2218 ___ 11906 + 11399",,<,17062 + 2218 = 19280; 11906 + 11399 = 23305. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Chuỗi Quy luật,"20, 25, 30, ___, 40",,35,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Đúng/Sai,"Phép tính 5004 + 7101 = 12110, đúng hay sai?",,Sai,Phép tính chính xác là 5004 + 7101 = 12105.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Kéo thả,17541 + 10663 = ___,28204 | 28205 | 28203,28204,Kéo số 28204 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Điền khuyết,13615 - ___ = 10022,,3593,Số cần điền là 3593 vì 13615 - 3593 = 10022.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Điền khuyết,6276 - ___ = 3151,,3125,Số cần điền là 3125 vì 6276 - 3125 = 3151.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,So sánh,"Điền dấu thích hợp (<, >, =): 179 + 5639 ___ 3112 + 5",,>,179 + 5639 = 5818; 3112 + 5 = 3117. Nên dấu là >.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Điền khuyết,18191 - ___ = 4877,,13314,Số cần điền là 13314 vì 18191 - 13314 = 4877.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,1888 + 6727 = ___,8615 | 8616 | 8614,8615,Kéo số 8615 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Chuỗi Quy luật,"19, 22, 25, ___, 31",,28,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Chuỗi Quy luật,"14, 17, 20, ___, 26",,23,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Chuỗi Quy luật,"19, 22, 25, ___, 31",,28,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Chuỗi Quy luật,"15, 18, 21, ___, 27",,24,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Chuỗi Quy luật,"16, 18, 20, ___, 24",,22,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Trắc nghiệm,Kết quả của phép tính 3526 + 4532 là bao nhiêu?,8056 | 8058 | 8059 | 8068,8058,Ta có: 3526 + 4532 = 8058.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Trắc nghiệm,Kết quả của phép tính 3380 + 4274 là bao nhiêu?,7664 | 7658 | 7653 | 7654,7654,Ta có: 3380 + 4274 = 7654.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Trắc nghiệm,Kết quả của phép tính 6864 - 4866 là bao nhiêu?,2008 | 1994 | 1998 | 1999,1998,Ta có: 6864 - 4866 = 1998.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Trắc nghiệm,Kết quả của phép tính 4088 + 6559 là bao nhiêu?,10657 | 10651 | 10646 | 10647,10647,Ta có: 4088 + 6559 = 10647.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Trắc nghiệm,Kết quả của phép tính 7248 + 4659 là bao nhiêu?,11912 | 11907 | 11917 | 11902,11907,Ta có: 7248 + 4659 = 11907.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Chuỗi Quy luật,"17, 21, 25, ___, 33",,29,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,So sánh,"Điền dấu thích hợp (<, >, =): 7164 + 9429 ___ 641 + 9870",,>,7164 + 9429 = 16593; 641 + 9870 = 10511. Nên dấu là >.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Đúng/Sai,"Phép tính 10289 - 6915 = 3375, đúng hay sai?",,Sai,Phép tính chính xác là 10289 - 6915 = 3374.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Chuỗi Quy luật,"19, 23, 27, ___, 35",,31,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 5931 + 1018 là bao nhiêu?,6944 | 6954 | 6949 | 6959,6949,Ta có: 5931 + 1018 = 6949.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,So sánh,"Điền dấu thích hợp (<, >, =): 2030 + 13174 ___ 19207 + 7608",,<,2030 + 13174 = 15204; 19207 + 7608 = 26815. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Đúng/Sai,"Phép tính 6612 + 4487 = 11103, đúng hay sai?",,Sai,Phép tính chính xác là 6612 + 4487 = 11099.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,So sánh,"Điền dấu thích hợp (<, >, =): 6725 + 8490 ___ 7108 + 3366",,>,6725 + 8490 = 15215; 7108 + 3366 = 10474. Nên dấu là >.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 91 + 7714 ___ 6425 + 18693",,<,91 + 7714 = 7805; 6425 + 18693 = 25118. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,So sánh,"Điền dấu thích hợp (<, >, =): 17043 - 7481 ___ 5611 + 15001",,<,17043 - 7481 = 9562; 5611 + 15001 = 20612. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Điền khuyết,8194 - ___ = 3360,,4834,Số cần điền là 4834 vì 8194 - 4834 = 3360.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,So sánh,"Điền dấu thích hợp (<, >, =): 16731 - 149 ___ 15308 + 16800",,<,16731 - 149 = 16582; 15308 + 16800 = 32108. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Điền khuyết,3153 + ___ = 6562,,3409,Số cần điền là 3409 vì 3153 + 3409 = 6562.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 10061 - 3463 ___ 9311 + 2876",,<,10061 - 3463 = 6598; 9311 + 2876 = 12187. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Kéo thả,2924 + 9957 = ___,12881 | 12882 | 12880,12881,Kéo số 12881 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Kéo thả,6856 + 7218 = ___,14074 | 14075 | 14073,14074,Kéo số 14074 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 17283 + 7171 ___ 5256 + 18658",,>,17283 + 7171 = 24454; 5256 + 18658 = 23914. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Trắc nghiệm,Kết quả của phép tính 12585 - 2740 là bao nhiêu?,9847 | 9843 | 9845 | 9855,9845,Ta có: 12585 - 2740 = 9845.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Điền khuyết,4345 + ___ = 10516,,6171,Số cần điền là 6171 vì 4345 + 6171 = 10516.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Kéo thả,19105 - 7761 = ___,11344 | 11345 | 11343,11344,Kéo số 11344 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Điền khuyết,2290 - ___ = 2236,,54,Số cần điền là 54 vì 2290 - 54 = 2236.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 4122 - 2034 ___ 5472 + 8709",,<,4122 - 2034 = 2088; 5472 + 8709 = 14181. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,So sánh,"Điền dấu thích hợp (<, >, =): 17784 - 4884 ___ 16033 + 18927",,<,17784 - 4884 = 12900; 16033 + 18927 = 34960. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Điền khuyết,9140 - ___ = 5124,,4016,Số cần điền là 4016 vì 9140 - 4016 = 5124.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Đúng/Sai,"Phép tính 8611 - 2354 = 6257, đúng hay sai?",,Đúng,Phép tính chính xác là 8611 - 2354 = 6257.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,5184 + 2291 = ___,7475 | 7476 | 7474,7475,Kéo số 7475 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Trắc nghiệm,Kết quả của phép tính 3862 + 1623 là bao nhiêu?,5488 | 5480 | 5485 | 5495,5485,Ta có: 3862 + 1623 = 5485.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Điền khuyết,12444 - ___ = 9748,,2696,Số cần điền là 2696 vì 12444 - 2696 = 9748.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 7145 + 7014 = 14163, đúng hay sai?",,Sai,Phép tính chính xác là 7145 + 7014 = 14159.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Đúng/Sai,"Phép tính 3372 + 9110 = 12486, đúng hay sai?",,Sai,Phép tính chính xác là 3372 + 9110 = 12482.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Chuỗi Quy luật,"8, 12, 16, ___, 24",,20,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Chuỗi Quy luật,"12, 15, 18, ___, 24",,21,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,So sánh,"Điền dấu thích hợp (<, >, =): 14894 - 10716 ___ 3247 + 13723",,<,14894 - 10716 = 4178; 3247 + 13723 = 16970. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Điền khuyết,17092 - ___ = 10782,,6310,Số cần điền là 6310 vì 17092 - 6310 = 10782.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Trắc nghiệm,Kết quả của phép tính 7787 - 3370 là bao nhiêu?,4416 | 4417 | 4427 | 4421,4417,Ta có: 7787 - 3370 = 4417.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Kéo thả,9146 - 3449 = ___,5697 | 5698 | 5696,5697,Kéo số 5697 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Điền khuyết,8726 - ___ = 5527,,3199,Số cần điền là 3199 vì 8726 - 3199 = 5527.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Kéo thả,13205 + 16270 = ___,29475 | 29476 | 29474,29475,Kéo số 29475 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Chuỗi Quy luật,"12, 14, 16, ___, 20",,18,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Đúng/Sai,"Phép tính 2362 + 13523 = 15885, đúng hay sai?",,Đúng,Phép tính chính xác là 2362 + 13523 = 15885.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Trắc nghiệm,Kết quả của phép tính 19129 - 13808 là bao nhiêu?,5321 | 5331 | 5324 | 5318,5321,Ta có: 19129 - 13808 = 5321.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Trắc nghiệm,Kết quả của phép tính 9931 - 9834 là bao nhiêu?,97 | 102 | 107 | 94,97,Ta có: 9931 - 9834 = 97.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Chuỗi Quy luật,"8, 10, 12, ___, 16",,14,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,16954 - 1989 = ___,14965 | 14966 | 14964,14965,Kéo số 14965 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 3755 + 17254 là bao nhiêu?,21009 | 21019 | 21004 | 21014,21009,Ta có: 3755 + 17254 = 21009.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Đúng/Sai,"Phép tính 4986 - 475 = 4511, đúng hay sai?",,Đúng,Phép tính chính xác là 4986 - 475 = 4511.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Đúng/Sai,"Phép tính 5691 + 8255 = 13951, đúng hay sai?",,Sai,Phép tính chính xác là 5691 + 8255 = 13946.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Kéo thả,1789 - 10 = ___,1779 | 1780 | 1778,1779,Kéo số 1779 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Kéo thả,8593 - 5326 = ___,3267 | 3268 | 3266,3267,Kéo số 3267 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Đúng/Sai,"Phép tính 13383 - 11915 = 1468, đúng hay sai?",,Đúng,Phép tính chính xác là 13383 - 11915 = 1468.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,So sánh,"Điền dấu thích hợp (<, >, =): 18612 - 3753 ___ 1388 + 15563",,<,18612 - 3753 = 14859; 1388 + 15563 = 16951. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Chuỗi Quy luật,"10, 13, 16, ___, 22",,19,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Điền khuyết,1081 + ___ = 10046,,8965,Số cần điền là 8965 vì 1081 + 8965 = 10046.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,9686 - ___ = 477,,9209,Số cần điền là 9209 vì 9686 - 9209 = 477.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Đúng/Sai,"Phép tính 2722 + 8008 = 10732, đúng hay sai?",,Sai,Phép tính chính xác là 2722 + 8008 = 10730.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Điền khuyết,5567 + ___ = 7669,,2102,Số cần điền là 2102 vì 5567 + 2102 = 7669.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Chuỗi Quy luật,"7, 11, 15, ___, 23",,19,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Điền khuyết,1967 + ___ = 3041,,1074,Số cần điền là 1074 vì 1967 + 1074 = 3041.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Kéo thả,1365 + 3504 = ___,4869 | 4870 | 4868,4869,Kéo số 4869 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Kéo thả,7667 - 4643 = ___,3024 | 3025 | 3023,3024,Kéo số 3024 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,10. Phân số,So sánh,"Điền dấu thích hợp (<, >, =): 9559 + 4459 ___ 3501 + 4524",,>,9559 + 4459 = 14018; 3501 + 4524 = 8025. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Kéo thả,7612 - 948 = ___,6664 | 6665 | 6663,6664,Kéo số 6664 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Đúng/Sai,"Phép tính 13192 - 5055 = 8137, đúng hay sai?",,Đúng,Phép tính chính xác là 13192 - 5055 = 8137.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Đúng/Sai,"Phép tính 19487 + 18741 = 38228, đúng hay sai?",,Đúng,Phép tính chính xác là 19487 + 18741 = 38228.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Điền khuyết,12717 + ___ = 30048,,17331,Số cần điền là 17331 vì 12717 + 17331 = 30048.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 8915 - 8297 là bao nhiêu?,628 | 618 | 620 | 614,618,Ta có: 8915 - 8297 = 618.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Trắc nghiệm,Kết quả của phép tính 16492 - 5421 là bao nhiêu?,11073 | 11081 | 11070 | 11071,11071,Ta có: 16492 - 5421 = 11071.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Trắc nghiệm,Kết quả của phép tính 19997 - 7740 là bao nhiêu?,12252 | 12257 | 12267 | 12260,12257,Ta có: 19997 - 7740 = 12257.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Kéo thả,9229 - 2296 = ___,6933 | 6934 | 6932,6933,Kéo số 6933 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Trắc nghiệm,Kết quả của phép tính 19141 - 18958 là bao nhiêu?,193 | 187 | 181 | 183,183,Ta có: 19141 - 18958 = 183.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,15014 - 9298 = ___,5716 | 5717 | 5715,5716,Kéo số 5716 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Chuỗi Quy luật,"10, 14, 18, ___, 26",,22,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 2003 + 9454 là bao nhiêu?,11457 | 11467 | 11460 | 11453,11457,Ta có: 2003 + 9454 = 11457.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 5656 - 4691 là bao nhiêu?,961 | 969 | 965 | 975,965,Ta có: 5656 - 4691 = 965.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Trắc nghiệm,Kết quả của phép tính 8556 - 5876 là bao nhiêu?,2680 | 2690 | 2676 | 2684,2680,Ta có: 8556 - 5876 = 2680.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 835 + 5872 ___ 4617 + 6083",,<,835 + 5872 = 6707; 4617 + 6083 = 10700. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,5735 - 5595 = ___,140 | 141 | 139,140,Kéo số 140 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,So sánh,"Điền dấu thích hợp (<, >, =): 3484 - 1795 ___ 6024 + 4944",,<,3484 - 1795 = 1689; 6024 + 4944 = 10968. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 14751 - 11145 ___ 13589 + 19481",,<,14751 - 11145 = 3606; 13589 + 19481 = 33070. Nên dấu là <.
