Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Kéo thả,75 + 87 = ___,162 | 163 | 161,162,Kéo số 162 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,"12. Phép cộng, phép trừ trong phạm vi 1 000",Điền khuyết,94 - ___ = 87,,7,Số cần điền là 7 vì 94 - 7 = 87.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 92 + 80 = 174, đúng hay sai?",,Sai,Phép tính chính xác là 92 + 80 = 172.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Kéo thả,131 + 1 = ___,132 | 133 | 131,132,Kéo số 132 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Chuỗi Quy luật,"19, 24, 29, ___, 39",,34,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,"4. Phép cộng, phép trừ (có nhớ) trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 50 - 37 là bao nhiêu?,16 | 10 | 13 | 23,13,Ta có: 50 - 37 = 13.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Chuỗi Quy luật,"10, 15, 20, ___, 30",,25,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Điền khuyết,89 + ___ = 280,,191,Số cần điền là 191 vì 89 + 191 = 280.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Đúng/Sai,"Phép tính 49 - 36 = 14, đúng hay sai?",,Sai,Phép tính chính xác là 49 - 36 = 13.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Điền khuyết,124 + ___ = 131,,7,Số cần điền là 7 vì 124 + 7 = 131.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Đúng/Sai,"Phép tính 96 - 69 = 31, đúng hay sai?",,Sai,Phép tính chính xác là 96 - 69 = 27.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 6 + 149 ___ 119 + 40",,<,6 + 149 = 155; 119 + 40 = 159. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,So sánh,"Điền dấu thích hợp (<, >, =): 55 - 25 ___ 15 + 88",,<,55 - 25 = 30; 15 + 88 = 103. Nên dấu là <.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Chuỗi Quy luật,"19, 22, 25, ___, 31",,28,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,"2. Phép cộng, phép trừ trong phạm vi 20",So sánh,"Điền dấu thích hợp (<, >, =): 74 + 47 ___ 1 + 82",,>,74 + 47 = 121; 1 + 82 = 83. Nên dấu là >.
Lớp 2,Toán,Học kỳ 2,"12. Phép cộng, phép trừ trong phạm vi 1 000",Điền khuyết,173 - ___ = 138,,35,Số cần điền là 35 vì 173 - 35 = 138.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Điền khuyết,158 - ___ = 117,,41,Số cần điền là 41 vì 158 - 41 = 117.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,Điền khuyết,63 - ___ = 10,,53,Số cần điền là 53 vì 63 - 53 = 10.
Lớp 2,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 30 + 82 ___ 47 + 21",,>,30 + 82 = 112; 47 + 21 = 68. Nên dấu là >.
Lớp 2,Toán,Học kỳ 1,"4. Phép cộng, phép trừ (có nhớ) trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 110 + 122 là bao nhiêu?,232 | 242 | 235 | 229,232,Ta có: 110 + 122 = 232.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Kéo thả,28 - 5 = ___,23 | 24 | 22,23,Kéo số 23 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"6. Ngày - Giờ, Giờ - Phút, Ngày - Tháng",Kéo thả,9 - 2 = ___,7 | 8 | 6,7,Kéo số 7 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"6. Ngày - Giờ, Giờ - Phút, Ngày - Tháng",Chuỗi Quy luật,"17, 20, 23, ___, 29",,26,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Điền khuyết,56 - ___ = 39,,17,Số cần điền là 17 vì 56 - 17 = 39.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Đúng/Sai,"Phép tính 16 + 92 = 108, đúng hay sai?",,Đúng,Phép tính chính xác là 16 + 92 = 108.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",Kéo thả,43 - 17 = ___,26 | 27 | 25,26,Kéo số 26 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,Đúng/Sai,"Phép tính 17 - 16 = 3, đúng hay sai?",,Sai,Phép tính chính xác là 17 - 16 = 1.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",Trắc nghiệm,Kết quả của phép tính 134 - 6 là bao nhiêu?,128 | 138 | 131 | 125,128,Ta có: 134 - 6 = 128.
Lớp 2,Toán,Học kỳ 2,"11. Độ dài và đơn vị đo độ dài, tiền Việt Nam",Điền khuyết,60 + ___ = 138,,78,Số cần điền là 78 vì 60 + 78 = 138.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 22 + 19 ___ 192 + 172",,<,22 + 19 = 41; 192 + 172 = 364. Nên dấu là <.
Lớp 2,Toán,Học kỳ 1,5. Làm quen với hình phẳng,So sánh,"Điền dấu thích hợp (<, >, =): 8 + 67 ___ 23 + 5",,>,8 + 67 = 75; 23 + 5 = 28. Nên dấu là >.
Lớp 2,Toán,Học kỳ 1,"4. Phép cộng, phép trừ (có nhớ) trong phạm vi 100",So sánh,"Điền dấu thích hợp (<, >, =): 82 - 43 ___ 78 + 75",,<,82 - 43 = 39; 78 + 75 = 153. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Chuỗi Quy luật,"14, 16, 18, ___, 22",,20,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Chuỗi Quy luật,"10, 12, 14, ___, 18",,16,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,5. Làm quen với hình phẳng,Đúng/Sai,"Phép tính 61 + 69 = 135, đúng hay sai?",,Sai,Phép tính chính xác là 61 + 69 = 130.
Lớp 2,Toán,Học kỳ 1,5. Làm quen với hình phẳng,Chuỗi Quy luật,"4, 8, 12, ___, 20",,16,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Điền khuyết,194 - ___ = 142,,52,Số cần điền là 52 vì 194 - 52 = 142.
Lớp 2,Toán,Học kỳ 2,"12. Phép cộng, phép trừ trong phạm vi 1 000",Chuỗi Quy luật,"19, 23, 27, ___, 35",,31,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 123 - 29 ___ 149 + 15",,<,123 - 29 = 94; 149 + 15 = 164. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Trắc nghiệm,Kết quả của phép tính 30 + 83 là bao nhiêu?,113 | 117 | 123 | 109,113,Ta có: 30 + 83 = 113.
Lớp 2,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 31 + 14 = 45, đúng hay sai?",,Đúng,Phép tính chính xác là 31 + 14 = 45.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Điền khuyết,47 + ___ = 145,,98,Số cần điền là 98 vì 47 + 98 = 145.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Chuỗi Quy luật,"9, 11, 13, ___, 17",,15,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,"11. Độ dài và đơn vị đo độ dài, tiền Việt Nam",Đúng/Sai,"Phép tính 69 + 47 = 116, đúng hay sai?",,Đúng,Phép tính chính xác là 69 + 47 = 116.
Lớp 2,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,175 - 94 = ___,81 | 82 | 80,81,Kéo số 81 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,83 + ___ = 183,,100,Số cần điền là 100 vì 83 + 100 = 183.
Lớp 2,Toán,Học kỳ 2,"12. Phép cộng, phép trừ trong phạm vi 1 000",So sánh,"Điền dấu thích hợp (<, >, =): 183 - 3 ___ 26 + 84",,>,183 - 3 = 180; 26 + 84 = 110. Nên dấu là >.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Điền khuyết,75 + ___ = 113,,38,Số cần điền là 38 vì 75 + 38 = 113.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Điền khuyết,93 - ___ = 50,,43,Số cần điền là 43 vì 93 - 43 = 50.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Chuỗi Quy luật,"8, 12, 16, ___, 24",,20,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,Trắc nghiệm,Kết quả của phép tính 74 + 93 là bao nhiêu?,169 | 162 | 177 | 167,167,Ta có: 74 + 93 = 167.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,30 + 96 = ___,126 | 127 | 125,126,Kéo số 126 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"4. Phép cộng, phép trừ (có nhớ) trong phạm vi 100",Đúng/Sai,"Phép tính 36 + 4 = 40, đúng hay sai?",,Đúng,Phép tính chính xác là 36 + 4 = 40.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Kéo thả,80 - 1 = ___,79 | 80 | 78,79,Kéo số 79 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Đúng/Sai,"Phép tính 135 + 66 = 201, đúng hay sai?",,Đúng,Phép tính chính xác là 135 + 66 = 201.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Chuỗi Quy luật,"10, 13, 16, ___, 22",,19,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 140 - 118 là bao nhiêu?,32 | 26 | 18 | 22,22,Ta có: 140 - 118 = 22.
Lớp 2,Toán,Học kỳ 1,"2. Phép cộng, phép trừ trong phạm vi 20",Đúng/Sai,"Phép tính 28 - 1 = 27, đúng hay sai?",,Đúng,Phép tính chính xác là 28 - 1 = 27.
Lớp 2,Toán,Học kỳ 2,"12. Phép cộng, phép trừ trong phạm vi 1 000",Đúng/Sai,"Phép tính 131 - 85 = 50, đúng hay sai?",,Sai,Phép tính chính xác là 131 - 85 = 46.
Lớp 2,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 15 + 21 ___ 188 + 21",,<,15 + 21 = 36; 188 + 21 = 209. Nên dấu là <.
Lớp 2,Toán,Học kỳ 1,5. Làm quen với hình phẳng,Đúng/Sai,"Phép tính 96 - 33 = 63, đúng hay sai?",,Đúng,Phép tính chính xác là 96 - 33 = 63.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 16 + 15 ___ 52 + 46",,<,16 + 15 = 31; 52 + 46 = 98. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 61 + 3 ___ 39 + 44",,<,61 + 3 = 64; 39 + 44 = 83. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Điền khuyết,68 + ___ = 108,,40,Số cần điền là 40 vì 68 + 40 = 108.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,So sánh,"Điền dấu thích hợp (<, >, =): 109 - 33 ___ 12 + 152",,<,109 - 33 = 76; 12 + 152 = 164. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Kéo thả,40 + 9 = ___,49 | 50 | 48,49,Kéo số 49 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",Điền khuyết,63 - ___ = 53,,10,Số cần điền là 10 vì 63 - 10 = 53.
Lớp 2,Toán,Học kỳ 1,5. Làm quen với hình phẳng,So sánh,"Điền dấu thích hợp (<, >, =): 25 - 17 ___ 26 + 100",,<,25 - 17 = 8; 26 + 100 = 126. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Trắc nghiệm,Kết quả của phép tính 64 - 62 là bao nhiêu?,2 | 12 | -3 | 7,2,Ta có: 64 - 62 = 2.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 27 + 72 ___ 56 + 70",,<,27 + 72 = 99; 56 + 70 = 126. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Điền khuyết,84 - ___ = 79,,5,Số cần điền là 5 vì 84 - 5 = 79.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Chuỗi Quy luật,"20, 23, 26, ___, 32",,29,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 25 - 7 ___ 32 + 83",,<,25 - 7 = 18; 32 + 83 = 115. Nên dấu là <.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,6 + 141 = ___,147 | 148 | 146,147,Kéo số 147 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",Điền khuyết,120 - ___ = 66,,54,Số cần điền là 54 vì 120 - 54 = 66.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",Kéo thả,132 + 125 = ___,257 | 258 | 256,257,Kéo số 257 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"6. Ngày - Giờ, Giờ - Phút, Ngày - Tháng",Trắc nghiệm,Kết quả của phép tính 91 + 74 là bao nhiêu?,160 | 169 | 165 | 175,165,Ta có: 91 + 74 = 165.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,Kéo thả,68 + 82 = ___,150 | 151 | 149,150,Kéo số 150 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Trắc nghiệm,Kết quả của phép tính 54 - 33 là bao nhiêu?,24 | 17 | 21 | 31,21,Ta có: 54 - 33 = 21.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,So sánh,"Điền dấu thích hợp (<, >, =): 111 + 32 ___ 5 + 86",,>,111 + 32 = 143; 5 + 86 = 91. Nên dấu là >.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Đúng/Sai,"Phép tính 193 + 129 = 326, đúng hay sai?",,Sai,Phép tính chính xác là 193 + 129 = 322.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,66 + 96 = ___,162 | 163 | 161,162,Kéo số 162 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"2. Phép cộng, phép trừ trong phạm vi 20",Kéo thả,47 + 100 = ___,147 | 148 | 146,147,Kéo số 147 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Kéo thả,133 - 50 = ___,83 | 84 | 82,83,Kéo số 83 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"6. Ngày - Giờ, Giờ - Phút, Ngày - Tháng",Đúng/Sai,"Phép tính 84 - 44 = 40, đúng hay sai?",,Đúng,Phép tính chính xác là 84 - 44 = 40.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Đúng/Sai,"Phép tính 23 + 130 = 153, đúng hay sai?",,Đúng,Phép tính chính xác là 23 + 130 = 153.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 87 - 28 là bao nhiêu?,56 | 59 | 60 | 69,59,Ta có: 87 - 28 = 59.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Trắc nghiệm,Kết quả của phép tính 81 - 33 là bao nhiêu?,48 | 49 | 58 | 43,48,Ta có: 81 - 33 = 48.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Kéo thả,18 + 69 = ___,87 | 88 | 86,87,Kéo số 87 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,"11. Độ dài và đơn vị đo độ dài, tiền Việt Nam",Chuỗi Quy luật,"17, 22, 27, ___, 37",,32,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,Trắc nghiệm,Kết quả của phép tính 32 + 37 là bao nhiêu?,64 | 74 | 69 | 79,69,Ta có: 32 + 37 = 69.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 137 - 97 ___ 73 + 158",,<,137 - 97 = 40; 73 + 158 = 231. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,"11. Độ dài và đơn vị đo độ dài, tiền Việt Nam",So sánh,"Điền dấu thích hợp (<, >, =): 55 + 62 ___ 15 + 32",,>,55 + 62 = 117; 15 + 32 = 47. Nên dấu là >.
Lớp 2,Toán,Học kỳ 1,"6. Ngày - Giờ, Giờ - Phút, Ngày - Tháng",Trắc nghiệm,Kết quả của phép tính 185 + 86 là bao nhiêu?,272 | 281 | 269 | 271,271,Ta có: 185 + 86 = 271.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Chuỗi Quy luật,"12, 17, 22, ___, 32",,27,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Trắc nghiệm,Kết quả của phép tính 83 + 76 là bao nhiêu?,160 | 169 | 157 | 159,159,Ta có: 83 + 76 = 159.
Lớp 2,Toán,Học kỳ 1,"4. Phép cộng, phép trừ (có nhớ) trong phạm vi 100",Kéo thả,152 - 25 = ___,127 | 128 | 126,127,Kéo số 127 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,So sánh,"Điền dấu thích hợp (<, >, =): 54 + 77 ___ 89 + 22",,>,54 + 77 = 131; 89 + 22 = 111. Nên dấu là >.
Lớp 2,Toán,Học kỳ 1,"2. Phép cộng, phép trừ trong phạm vi 20",So sánh,"Điền dấu thích hợp (<, >, =): 66 + 29 ___ 69 + 77",,<,66 + 29 = 95; 69 + 77 = 146. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,Chuỗi Quy luật,"18, 22, 26, ___, 34",,30,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,"4. Phép cộng, phép trừ (có nhớ) trong phạm vi 100",Kéo thả,82 - 76 = ___,6 | 7 | 5,6,Kéo số 6 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"6. Ngày - Giờ, Giờ - Phút, Ngày - Tháng",Chuỗi Quy luật,"3, 7, 11, ___, 19",,15,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 134 - 62 = 72, đúng hay sai?",,Đúng,Phép tính chính xác là 134 - 62 = 72.
Lớp 2,Toán,Học kỳ 1,"4. Phép cộng, phép trừ (có nhớ) trong phạm vi 100",Điền khuyết,57 - ___ = 52,,5,Số cần điền là 5 vì 57 - 5 = 52.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Kéo thả,92 - 85 = ___,7 | 8 | 6,7,Kéo số 7 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,"11. Độ dài và đơn vị đo độ dài, tiền Việt Nam",Chuỗi Quy luật,"16, 19, 22, ___, 28",,25,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,"12. Phép cộng, phép trừ trong phạm vi 1 000",So sánh,"Điền dấu thích hợp (<, >, =): 153 - 148 ___ 51 + 164",,<,153 - 148 = 5; 51 + 164 = 215. Nên dấu là <.
Lớp 2,Toán,Học kỳ 1,"2. Phép cộng, phép trừ trong phạm vi 20",Đúng/Sai,"Phép tính 170 + 144 = 319, đúng hay sai?",,Sai,Phép tính chính xác là 170 + 144 = 314.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",Chuỗi Quy luật,"20, 23, 26, ___, 32",,29,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",Trắc nghiệm,Kết quả của phép tính 63 - 9 là bao nhiêu?,64 | 50 | 59 | 54,54,Ta có: 63 - 9 = 54.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,Chuỗi Quy luật,"3, 7, 11, ___, 19",,15,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Đúng/Sai,"Phép tính 67 - 28 = 44, đúng hay sai?",,Sai,Phép tính chính xác là 67 - 28 = 39.
Lớp 2,Toán,Học kỳ 1,5. Làm quen với hình phẳng,Kéo thả,86 - 82 = ___,4 | 5 | 3,4,Kéo số 4 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,"11. Độ dài và đơn vị đo độ dài, tiền Việt Nam",Kéo thả,100 - 58 = ___,42 | 43 | 41,42,Kéo số 42 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",So sánh,"Điền dấu thích hợp (<, >, =): 158 - 108 ___ 184 + 51",,<,158 - 108 = 50; 184 + 51 = 235. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,"11. Độ dài và đơn vị đo độ dài, tiền Việt Nam",Đúng/Sai,"Phép tính 97 - 81 = 19, đúng hay sai?",,Sai,Phép tính chính xác là 97 - 81 = 16.
Lớp 2,Toán,Học kỳ 1,"4. Phép cộng, phép trừ (có nhớ) trong phạm vi 100",So sánh,"Điền dấu thích hợp (<, >, =): 120 + 10 ___ 63 + 69",,<,120 + 10 = 130; 63 + 69 = 132. Nên dấu là <.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",Chuỗi Quy luật,"3, 8, 13, ___, 23",,18,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,So sánh,"Điền dấu thích hợp (<, >, =): 54 - 33 ___ 16 + 11",,<,54 - 33 = 21; 16 + 11 = 27. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,Kéo thả,15 + 8 = ___,23 | 24 | 22,23,Kéo số 23 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 101 - 29 ___ 174 + 156",,<,101 - 29 = 72; 174 + 156 = 330. Nên dấu là <.
Lớp 2,Toán,Học kỳ 2,"13. Làm quen với yếu tố thống kê, xác suất",Kéo thả,15 + 98 = ___,113 | 114 | 112,113,Kéo số 113 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,"12. Phép cộng, phép trừ trong phạm vi 1 000",Kéo thả,16 + 37 = ___,53 | 54 | 52,53,Kéo số 53 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 182 - 52 ___ 131 + 69",,<,182 - 52 = 130; 131 + 69 = 200. Nên dấu là <.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Chuỗi Quy luật,"17, 19, 21, ___, 25",,23,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 2,Toán,Học kỳ 1,"3. Làm quen với khối lượng, dung tích",So sánh,"Điền dấu thích hợp (<, >, =): 78 - 27 ___ 11 + 9",,>,78 - 27 = 51; 11 + 9 = 20. Nên dấu là >.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Đúng/Sai,"Phép tính 29 - 6 = 28, đúng hay sai?",,Sai,Phép tính chính xác là 29 - 6 = 23.
Lớp 2,Toán,Học kỳ 1,"6. Ngày - Giờ, Giờ - Phút, Ngày - Tháng",Đúng/Sai,"Phép tính 90 - 74 = 21, đúng hay sai?",,Sai,Phép tính chính xác là 90 - 74 = 16.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 8 + 25 = 33, đúng hay sai?",,Đúng,Phép tính chính xác là 8 + 25 = 33.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Kéo thả,89 + 180 = ___,269 | 270 | 268,269,Kéo số 269 vào chỗ trống.
Lớp 2,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,167 - ___ = 77,,90,Số cần điền là 90 vì 167 - 90 = 77.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Đúng/Sai,"Phép tính 40 + 176 = 216, đúng hay sai?",,Đúng,Phép tính chính xác là 40 + 176 = 216.
Lớp 2,Toán,Học kỳ 2,14. Ôn tập cuối năm,Kéo thả,153 + 187 = ___,340 | 341 | 339,340,Kéo số 340 vào chỗ trống.
Lớp 2,Toán,Học kỳ 2,9. Làm quen với hình khối,Điền khuyết,25 + ___ = 79,,54,Số cần điền là 54 vì 25 + 54 = 79.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",Trắc nghiệm,Kết quả của phép tính 6 + 1 là bao nhiêu?,17 | 10 | 6 | 7,7,Ta có: 6 + 1 = 7.
Lớp 2,Toán,Học kỳ 2,10. Các số trong phạm vi 1 000,Điền khuyết,183 - ___ = 84,,99,Số cần điền là 99 vì 183 - 99 = 84.
Lớp 2,Toán,Học kỳ 2,"12. Phép cộng, phép trừ trong phạm vi 1 000",Trắc nghiệm,Kết quả của phép tính 57 + 80 là bao nhiêu?,137 | 147 | 132 | 140,137,Ta có: 57 + 80 = 137.
Lớp 2,Toán,Học kỳ 2,"8. Phép nhân, phép chia",So sánh,"Điền dấu thích hợp (<, >, =): 54 - 36 ___ 95 + 28",,<,54 - 36 = 18; 95 + 28 = 123. Nên dấu là <.
Lớp 2,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 39 - 4 = 35, đúng hay sai?",,Đúng,Phép tính chính xác là 39 - 4 = 35.
Lớp 2,Toán,Học kỳ 1,"6. Ngày - Giờ, Giờ - Phút, Ngày - Tháng",Kéo thả,69 - 42 = ___,27 | 28 | 26,27,Kéo số 27 vào chỗ trống.
